#The CSV format is in following way:-
#The day information is available in following format:-
#date,maxtempC,maxtempF,mintempC,mintempF,sunrise,sunset,moonrise,moonset
#
#Hourly information follows below the day in the following way:-
#date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,humidity,visibilityKm,pressureMB,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
#
Not Available
2016-02-16,600,6,43,8,13,32,NNE,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear ,0.0,60,10,1032,0,6,43,-1,30,4,38,14,22,4,38
2016-02-16,1200,11,52,9,15,27,NNE,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,38,10,1032,0,11,52,-2,28,10,49,11,18,10,49
2016-02-16,1800,10,50,10,15,342,NNW,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,54,10,1030,2,10,50,1,34,8,46,17,27,8,46
2016-02-17,16,61,9,47,08:26 AM,07:16 PM,02:34 PM,04:11 AM
2016-02-17,0,7,44,5,8,3,N,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear ,0.0,68,10,1029,3,7,44,2,35,5,42,10,17,5,42
2016-02-17,600,5,42,3,4,193,SSW,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear ,0.0,79,10,1027,4,5,42,2,36,5,40,6,9,5,40
2016-02-17,1200,16,61,10,17,255,WSW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast ,0.0,62,10,1024,91,16,61,9,48,16,61,12,19,16,61
2016-02-17,1800,11,53,21,35,338,NNW,302,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png,Moderate rain,5.6,90,7,1020,100,11,53,10,50,8,47,25,40,8,47
2016-02-18,13,56,8,47,08:24 AM,07:17 PM,03:29 PM,05:07 AM
2016-02-18,0,10,49,13,20,335,NNW,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear ,0.0,77,10,1022,17,10,49,6,42,7,44,21,35,7,44
2016-02-18,600,9,47,14,23,351,N,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear ,0.0,74,10,1022,11,9,47,4,39,5,41,23,36,5,41
2016-02-18,1200,13,56,14,23,1,N,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,52,10,1024,2,13,56,4,39,11,52,16,26,11,52
2016-02-18,1800,10,51,13,21,354,N,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.1,63,10,1022,10,10,51,4,39,8,46,20,32,8,46
2016-02-19,14,57,8,47,08:23 AM,07:18 PM,04:25 PM,05:57 AM
2016-02-19,0,9,48,12,20,12,NNE,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear ,0.0,67,10,1023,0,9,48,3,38,6,43,19,30,6,43
2016-02-19,600,8,46,11,18,25,NNE,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear ,0.0,64,10,1024,2,8,46,2,35,5,41,17,28,5,41
2016-02-19,1200,13,55,13,22,32,NNE,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,44,10,1027,4,13,55,1,34,11,52,16,26,11,52
2016-02-19,1800,11,52,12,20,11,N,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,53,10,1025,0,11,52,2,36,9,48,24,38,9,48
2016-02-20,18,64,10,50,08:22 AM,07:19 PM,05:24 PM,06:42 AM
2016-02-20,0,9,48,11,17,20,NNE,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear ,0.0,65,10,1027,0,9,48,3,37,6,44,19,30,6,44
2016-02-20,600,7,45,10,16,41,NE,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear ,0.0,51,10,1027,0,7,45,-2,28,5,40,18,28,5,40
2016-02-20,1200,15,60,15,25,53,NE,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,43,10,1028,0,15,60,3,37,15,60,18,28,15,60
2016-02-20,1800,14,58,11,18,46,NE,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,53,10,1025,0,14,58,5,41,13,55,20,33,13,55
2016-02-21,21,69,11,52,08:21 AM,07:20 PM,06:22 PM,07:23 AM
2016-02-21,0,11,51,11,17,51,NE,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear ,0.0,53,10,1024,13,11,51,2,35,9,48,19,30,9,48
2016-02-21,600,8,46,9,14,59,ENE,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear ,0.0,66,10,1023,22,8,46,2,36,6,42,16,25,6,42
2016-02-21,1200,18,64,6,10,109,ESE,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,52,10,1023,12,18,64,8,46,18,64,7,12,18,64
2016-02-21,1800,16,60,3,5,301,WNW,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,68,10,1021,5,16,60,10,50,16,60,5,9,16,60
2016-02-22,19,66,11,52,08:19 AM,07:21 PM,07:20 PM,07:59 AM
2016-02-22,0,12,53,7,11,56,NE,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain nearby,0.2,71,9,1021,28,12,53,7,44,11,51,13,22,11,51
2016-02-22,600,11,51,5,8,34,NE,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly Cloudy ,0.0,70,10,1021,47,11,51,6,42,10,50,10,15,10,50
2016-02-22,1200,18,65,6,9,58,ENE,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,49,10,1024,9,18,65,8,46,18,65,7,11,18,65
2016-02-22,1800,15,58,7,12,328,NNW,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,61,10,1025,6,15,58,7,45,14,57,15,24,14,57
2016-02-23,17,63,8,47,08:18 AM,07:23 PM,08:17 PM,08:32 AM
2016-02-23,0,11,52,5,8,332,NNW,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear ,0.0,91,10,1028,7,11,52,10,49,10,50,9,15,10,50
2016-02-23,600,10,50,4,7,333,NNW,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear ,0.0,94,10,1028,22,10,50,9,48,9,49,8,13,9,49
2016-02-23,1200,17,62,6,9,317,NW,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,61,10,1030,13,17,62,9,48,17,62,6,10,17,62
2016-02-23,1800,13,55,9,14,319,NW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy ,0.0,73,10,1027,66,13,55,8,47,12,53,14,22,12,53
2016-02-24,18,64,12,53,08:17 AM,07:24 PM,09:14 PM,09:04 AM
2016-02-24,0,9,49,5,8,287,WNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly Cloudy ,0.0,82,10,1026,30,9,49,6,43,8,47,10,16,8,47
2016-02-24,600,11,51,8,13,236,SW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Cloudy ,0.0,85,10,1023,80,11,51,8,47,9,48,15,24,9,48
2016-02-24,1200,16,60,14,23,265,W,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,1.5,88,10,1022,100,16,60,14,57,16,60,19,31,16,60
2016-02-24,1800,15,59,16,25,284,WNW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain nearby,0.1,74,10,1019,63,15,59,10,51,15,59,18,29,15,59
2016-02-25,16,61,12,54,08:15 AM,07:25 PM,10:09 PM,09:35 AM
2016-02-25,0,12,54,13,21,315,NW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast ,0.0,75,10,1021,88,12,54,8,46,10,51,22,36,10,51
2016-02-25,600,11,52,10,16,315,NW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly Cloudy ,0.0,81,10,1023,40,11,52,8,46,9,48,19,30,9,48
2016-02-25,1200,15,59,11,18,312,NW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain nearby,0.1,57,10,1025,27,15,59,6,43,14,56,15,24,14,56
2016-02-25,1800,14,58,9,15,301,WNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly Cloudy ,0.0,70,10,1023,29,14,58,9,48,13,56,11,18,13,56
2016-02-26,18,64,7,45,08:14 AM,07:26 PM,11:04 PM,10:05 AM
2016-02-26,0,13,56,6,10,258,WSW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Cloudy ,0.0,88,10,1022,67,13,56,11,52,12,54,8,13,12,54
2016-02-26,600,15,60,15,24,246,WSW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,1.8,85,10,1016,78,15,60,13,55,15,60,21,35,15,60
2016-02-26,1200,15,58,18,30,280,W,302,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png,Moderate rain,6.5,90,7,1011,100,15,58,13,55,13,55,26,42,13,55
2016-02-26,1800,13,56,24,38,302,WNW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain nearby,0.5,66,9,1008,50,17,63,2,36,13,56,44,70,13,56
2016-02-27,11,52,9,48,08:12 AM,07:27 PM,11:59 PM,10:35 AM
2016-02-27,0,8,47,19,31,319,NW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,1.3,75,10,1010,66,8,47,4,39,4,40,31,50,4,40
2016-02-27,600,7,45,21,33,326,NNW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,1.5,76,10,1009,55,7,45,3,37,2,36,36,58,2,36
2016-02-27,1200,10,50,21,33,337,NNW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,1.2,65,10,1011,71,10,50,4,38,6,43,28,45,6,43
2016-02-27,1800,10,50,19,31,335,NNW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain nearby,0.3,63,9,1011,15,10,50,3,37,6,43,25,41,6,43
2016-02-28,14,57,5,41,08:11 AM,07:28 PM,No moonrise,11:08 AM
2016-02-28,0,10,50,17,27,332,NNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly Cloudy ,0.0,66,10,1013,31,10,50,4,39,7,44,24,39,7,44
2016-02-28,600,11,51,18,29,325,NW,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear ,0.0,72,10,1013,21,11,51,6,43,8,46,27,43,8,46
2016-02-28,1200,13,56,22,35,346,NNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly Cloudy ,0.0,56,10,1016,58,13,56,5,41,11,51,29,46,11,51
2016-02-28,1800,11,52,21,33,347,NNW,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,65,10,1017,15,11,52,5,40,8,46,35,57,8,46
2016-02-29,14,57,10,49,08:10 AM,07:29 PM,12:54 AM,11:44 AM
2016-02-29,0,12,53,18,29,353,N,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear ,0.0,67,10,1019,0,12,53,6,42,9,47,23,37,9,47
